motor,pwm,pos,duration,n_points,first,last,sum,actual_n_points,actual_first,actual_last,actual_sum,n_points_match,first_abs_error,last_abs_error,sum_abs_error,max_abs_error,regression_pass,monotonic
4,-96,4004.33333333333,0.2,1,-131.5,-131.5,-131.5,1,-131.5,-131.5,-131.5,1,0,0,0,0,1,1
4,-96,4004.33333333333,3,21,-87.75,-131.5,-2717.75,21,-87.75,-131.5,-2717.75,1,0,0,0,0,1,1
4,-96,5049.66666666667,0.2,1,-131.5,-131.5,-131.5,1,-131.5,-131.5,-131.5,1,0,0,0,0,1,1
4,-96,5049.66666666667,3,21,1110.5,-131.5,-1519.5,21,1110.5,-131.5,-1519.5,1,0,0,0,0,1,1
4,-96,6095,0.2,1,958.5,958.5,958.5,1,958.5,958.5,958.5,1,0,0,0,0,1,1
4,-96,6095,3,21,2626.25,-131.5,-3.75,21,2626.25,-131.5,-3.75,1,0,0,0,0,1,1
4,128,0,0.2,1,6146.33333333333,6146.33333333333,6146.33333333333,1,6146.33333333333,6146.33333333333,6146.33333333333,1,0,0,0,0,1,1
4,128,0,3,21,5052,6146.33333333333,127978.666666667,21,5052,6146.33333333333,127978.666666667,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,128,1030.66666666667,0.2,1,6146.33333333333,6146.33333333333,6146.33333333333,1,6146.33333333333,6146.33333333333,6146.33333333333,1,0,0,0,0,1,1
4,128,1030.66666666667,3,21,6044.83333333333,6146.33333333333,128971.5,21,6044.83333333333,6146.33333333333,128971.5,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,128,2061.33333333333,0.2,1,6146.33333333333,6146.33333333333,6146.33333333333,1,6146.33333333333,6146.33333333333,6146.33333333333,1,0,0,0,0,1,1
4,128,2061.33333333333,3,21,6146.33333333333,6146.33333333333,129073,21,6146.33333333333,6146.33333333333,129073,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,128,3092,0.2,1,6146.33333333333,6146.33333333333,6146.33333333333,1,6146.33333333333,6146.33333333333,6146.33333333333,1,0,0,0,0,1,1
4,128,3092,3,21,6146.33333333333,6146.33333333333,129073,21,6146.33333333333,6146.33333333333,129073,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,128,4122.66666666667,0.2,1,6146.33333333333,6146.33333333333,6146.33333333333,1,6146.33333333333,6146.33333333333,6146.33333333333,1,0,0,0,0,1,1
4,128,4122.66666666667,3,21,6146.33333333333,6146.33333333333,129073,21,6146.33333333333,6146.33333333333,129073,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,128,5153.33333333333,0.2,1,6146.33333333333,6146.33333333333,6146.33333333333,1,6146.33333333333,6146.33333333333,6146.33333333333,1,0,0,0,0,1,1
4,128,5153.33333333333,3,21,6146.33333333333,6146.33333333333,129073,21,6146.33333333333,6146.33333333333,129073,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,128,6184,0.2,1,6184,6184,6184,1,6184,6184,6184,1,0,0,0,0,1,1
4,128,6184,3,21,6184,6184,129864,21,6184,6184,129864,1,0,0,0,0,1,1
4,-128,-452,0.2,1,-452,-452,-452,1,-452,-452,-452,1,0,0,0,0,1,1
4,-128,-452,3,21,-452,-452,-9492,21,-452,-452,-9492,1,0,0,0,0,1,1
4,-128,654,0.2,1,-291,-291,-291,1,-291,-291,-291,1,0,0,0,0,1,1
4,-128,654,3,21,-291,-291,-6111,21,-291,-291,-6111,1,0,0,0,0,1,1
4,-128,1760,0.2,1,-291,-291,-291,1,-291,-291,-291,1,0,0,0,0,1,1
4,-128,1760,3,21,-291,-291,-6111,21,-291,-291,-6111,1,0,0,0,0,1,1
4,-128,2866,0.2,1,-291,-291,-291,1,-291,-291,-291,1,0,0,0,0,1,1
4,-128,2866,3,21,-291,-291,-6111,21,-291,-291,-6111,1,0,0,0,0,1,1
4,-128,3972,0.2,1,-291,-291,-291,1,-291,-291,-291,1,0,0,0,0,1,1
4,-128,3972,3,21,-291,-291,-6111,21,-291,-291,-6111,1,0,0,0,0,1,1
4,-128,5078,0.2,1,-291,-291,-291,1,-291,-291,-291,1,0,0,0,0,1,1
4,-128,5078,3,21,-279.166666666667,-291,-6099.16666666667,21,-279.166666666667,-291,-6099.16666666667,1,0,0,0,0,1,1
4,-128,6184,0.2,1,-291,-291,-291,1,-291,-291,-291,1,0,0,0,0,1,1
4,-128,6184,3,21,804.833333333333,-291,-5015.16666666667,21,804.833333333333,-291,-5015.16666666667,1,0,0,0,0,1,1
4,160,0,0.2,1,6186.2,6186.2,6186.2,1,6186.2,6186.2,6186.2,1,0,0,0,0,1,1
4,160,0,3,21,5927,6186.2,129651,21,5927,6186.2,129651,1,0,0,2.91038304567337e-11,2.91038304567337e-11,1,1
4,160,1051.16666666667,0.2,1,6186.2,6186.2,6186.2,1,6186.2,6186.2,6186.2,1,0,0,0,0,1,1
4,160,1051.16666666667,3,21,6160.6,6186.2,129884.6,21,6160.6,6186.2,129884.6,1,0,0,2.91038304567337e-11,2.91038304567337e-11,1,1
4,160,2102.33333333333,0.2,1,6186.2,6186.2,6186.2,1,6186.2,6186.2,6186.2,1,0,0,0,0,1,1
4,160,2102.33333333333,3,21,6186.2,6186.2,129910.2,21,6186.2,6186.2,129910.2,1,0,0,2.91038304567337e-11,2.91038304567337e-11,1,1
4,160,3153.5,0.2,1,6186.2,6186.2,6186.2,1,6186.2,6186.2,6186.2,1,0,0,0,0,1,1
4,160,3153.5,3,21,6186.2,6186.2,129910.2,21,6186.2,6186.2,129910.2,1,0,0,2.91038304567337e-11,2.91038304567337e-11,1,1
4,160,4204.66666666667,0.2,1,6186.2,6186.2,6186.2,1,6186.2,6186.2,6186.2,1,0,0,0,0,1,1
4,160,4204.66666666667,3,21,6186.2,6186.2,129910.2,21,6186.2,6186.2,129910.2,1,0,0,2.91038304567337e-11,2.91038304567337e-11,1,1
4,160,5255.83333333333,0.2,1,6186.2,6186.2,6186.2,1,6186.2,6186.2,6186.2,1,0,0,0,0,1,1
4,160,5255.83333333333,3,21,6186.2,6186.2,129910.2,21,6186.2,6186.2,129910.2,1,0,0,2.91038304567337e-11,2.91038304567337e-11,1,1
4,160,6307,0.2,1,6307,6307,6307,1,6307,6307,6307,1,0,0,0,0,1,1
4,160,6307,3,21,6307,6307,132447,21,6307,6307,132447,1,0,0,0,0,1,1
4,-160,-514,0.2,1,-514,-514,-514,1,-514,-514,-514,1,0,0,0,0,1,1
4,-160,-514,3,21,-514,-514,-10794,21,-514,-514,-10794,1,0,0,0,0,1,1
4,-160,622.833333333333,0.2,1,-409.2,-409.2,-409.2,1,-409.2,-409.2,-409.2,1,0,0,0,0,1,1
4,-160,622.833333333333,3,21,-409.2,-409.2,-8593.2,21,-409.2,-409.2,-8593.2,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-160,1759.66666666667,0.2,1,-409.2,-409.2,-409.2,1,-409.2,-409.2,-409.2,1,0,0,0,0,1,1
4,-160,1759.66666666667,3,21,-409.2,-409.2,-8593.2,21,-409.2,-409.2,-8593.2,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-160,2896.5,0.2,1,-409.2,-409.2,-409.2,1,-409.2,-409.2,-409.2,1,0,0,0,0,1,1
4,-160,2896.5,3,21,-409.2,-409.2,-8593.2,21,-409.2,-409.2,-8593.2,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-160,4033.33333333333,0.2,1,-409.2,-409.2,-409.2,1,-409.2,-409.2,-409.2,1,0,0,0,0,1,1
4,-160,4033.33333333333,3,21,-409.2,-409.2,-8593.2,21,-409.2,-409.2,-8593.2,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-160,5170.16666666667,0.2,1,-409.2,-409.2,-409.2,1,-409.2,-409.2,-409.2,1,0,0,0,0,1,1
4,-160,5170.16666666667,3,21,-409.2,-409.2,-8593.2,21,-409.2,-409.2,-8593.2,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-160,6307,0.2,1,-409.2,-409.2,-409.2,1,-409.2,-409.2,-409.2,1,0,0,0,0,1,1
4,-160,6307,3,21,-96.4,-409.2,-8280.4,21,-96.4,-409.2,-8280.4,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,192,0,0.2,1,6217.33333333333,6217.33333333333,6217.33333333333,1,6217.33333333333,6217.33333333333,6217.33333333333,1,0,0,0,0,1,1
4,192,0,3,21,6217.33333333333,6217.33333333333,130564,21,6217.33333333333,6217.33333333333,130564,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,192,1041.5,0.2,1,6217.33333333333,6217.33333333333,6217.33333333333,1,6217.33333333333,6217.33333333333,6217.33333333333,1,0,0,0,0,1,1
4,192,1041.5,3,21,6217.33333333333,6217.33333333333,130564,21,6217.33333333333,6217.33333333333,130564,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,192,2083,0.2,1,6217.33333333333,6217.33333333333,6217.33333333333,1,6217.33333333333,6217.33333333333,6217.33333333333,1,0,0,0,0,1,1
4,192,2083,3,21,6217.33333333333,6217.33333333333,130564,21,6217.33333333333,6217.33333333333,130564,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,192,3124.5,0.2,1,6217.33333333333,6217.33333333333,6217.33333333333,1,6217.33333333333,6217.33333333333,6217.33333333333,1,0,0,0,0,1,1
4,192,3124.5,3,21,6217.33333333333,6217.33333333333,130564,21,6217.33333333333,6217.33333333333,130564,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,192,4166,0.2,1,6217.33333333333,6217.33333333333,6217.33333333333,1,6217.33333333333,6217.33333333333,6217.33333333333,1,0,0,0,0,1,1
4,192,4166,3,21,6217.33333333333,6217.33333333333,130564,21,6217.33333333333,6217.33333333333,130564,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,192,5207.5,0.2,1,6217.33333333333,6217.33333333333,6217.33333333333,1,6217.33333333333,6217.33333333333,6217.33333333333,1,0,0,0,0,1,1
4,192,5207.5,3,21,6217.33333333333,6217.33333333333,130564,21,6217.33333333333,6217.33333333333,130564,1,0,0,1.45519152283669e-11,1.45519152283669e-11,1,1
4,192,6249,0.2,1,6249,6249,6249,1,6249,6249,6249,1,0,0,0,0,1,1
4,192,6249,3,21,6249,6249,131229,21,6249,6249,131229,1,0,0,0,0,1,1
4,-192,-552,0.2,1,-552,-552,-552,1,-552,-552,-552,1,0,0,0,0,1,1
4,-192,-552,3,21,-552,-552,-11592,21,-552,-552,-11592,1,0,0,0,0,1,1
4,-192,581.5,0.2,1,-468.5,-468.5,-468.5,1,-468.5,-468.5,-468.5,1,0,0,0,0,1,1
4,-192,581.5,3,21,-468.5,-468.5,-9838.5,21,-468.5,-468.5,-9838.5,1,0,0,0,0,1,1
4,-192,1715,0.2,1,-468.5,-468.5,-468.5,1,-468.5,-468.5,-468.5,1,0,0,0,0,1,1
4,-192,1715,3,21,-468.5,-468.5,-9838.5,21,-468.5,-468.5,-9838.5,1,0,0,0,0,1,1
4,-192,2848.5,0.2,1,-468.5,-468.5,-468.5,1,-468.5,-468.5,-468.5,1,0,0,0,0,1,1
4,-192,2848.5,3,21,-468.5,-468.5,-9838.5,21,-468.5,-468.5,-9838.5,1,0,0,0,0,1,1
4,-192,3982,0.2,1,-468.5,-468.5,-468.5,1,-468.5,-468.5,-468.5,1,0,0,0,0,1,1
4,-192,3982,3,21,-468.5,-468.5,-9838.5,21,-468.5,-468.5,-9838.5,1,0,0,0,0,1,1
4,-192,5115.5,0.2,1,-468.5,-468.5,-468.5,1,-468.5,-468.5,-468.5,1,0,0,0,0,1,1
4,-192,5115.5,3,21,-468.5,-468.5,-9838.5,21,-468.5,-468.5,-9838.5,1,0,0,0,0,1,1
4,-192,6249,0.2,1,-468.5,-468.5,-468.5,1,-468.5,-468.5,-468.5,1,0,0,0,0,1,1
4,-192,6249,3,21,-437.25,-468.5,-9807.25,21,-437.25,-468.5,-9807.25,1,0,0,0,0,1,1
4,224,0,0.2,1,6277.66666666667,6277.66666666667,6277.66666666667,1,6277.66666666667,6277.66666666667,6277.66666666667,1,0,0,0,0,1,1
4,224,0,3,21,6277.66666666667,6277.66666666667,131831,21,6277.66666666667,6277.66666666667,131831,1,0,0,0,0,1,1
4,224,1067.66666666667,0.2,1,6277.66666666667,6277.66666666667,6277.66666666667,1,6277.66666666667,6277.66666666667,6277.66666666667,1,0,0,0,0,1,1
4,224,1067.66666666667,3,21,6277.66666666667,6277.66666666667,131831,21,6277.66666666667,6277.66666666667,131831,1,0,0,0,0,1,1
4,224,2135.33333333333,0.2,1,6277.66666666667,6277.66666666667,6277.66666666667,1,6277.66666666667,6277.66666666667,6277.66666666667,1,0,0,0,0,1,1
4,224,2135.33333333333,3,21,6277.66666666667,6277.66666666667,131831,21,6277.66666666667,6277.66666666667,131831,1,0,0,0,0,1,1
4,224,3203,0.2,1,6277.66666666667,6277.66666666667,6277.66666666667,1,6277.66666666667,6277.66666666667,6277.66666666667,1,0,0,0,0,1,1
4,224,3203,3,21,6277.66666666667,6277.66666666667,131831,21,6277.66666666667,6277.66666666667,131831,1,0,0,0,0,1,1
4,224,4270.66666666667,0.2,1,6277.66666666667,6277.66666666667,6277.66666666667,1,6277.66666666667,6277.66666666667,6277.66666666667,1,0,0,0,0,1,1
4,224,4270.66666666667,3,21,6277.66666666667,6277.66666666667,131831,21,6277.66666666667,6277.66666666667,131831,1,0,0,0,0,1,1
4,224,5338.33333333333,0.2,1,6277.66666666667,6277.66666666667,6277.66666666667,1,6277.66666666667,6277.66666666667,6277.66666666667,1,0,0,0,0,1,1
4,224,5338.33333333333,3,21,6277.66666666667,6277.66666666667,131831,21,6277.66666666667,6277.66666666667,131831,1,0,0,0,0,1,1
4,224,6406,0.2,1,6406,6406,6406,1,6406,6406,6406,1,0,0,0,0,1,1
4,224,6406,3,21,6406,6406,134526,21,6406,6406,134526,1,0,0,0,0,1,1
4,-224,-567,0.2,1,-567,-567,-567,1,-567,-567,-567,1,0,0,0,0,1,1
4,-224,-567,3,21,-567,-567,-11907,21,-567,-567,-11907,1,0,0,0,0,1,1
4,-224,595.166666666667,0.2,1,-490,-490,-490,1,-490,-490,-490,1,0,0,0,0,1,1
4,-224,595.166666666667,3,21,-490,-490,-10290,21,-490,-490,-10290,1,0,0,0,0,1,1
4,-224,1757.33333333333,0.2,1,-490,-490,-490,1,-490,-490,-490,1,0,0,0,0,1,1
4,-224,1757.33333333333,3,21,-490,-490,-10290,21,-490,-490,-10290,1,0,0,0,0,1,1
4,-224,2919.5,0.2,1,-490,-490,-490,1,-490,-490,-490,1,0,0,0,0,1,1
4,-224,2919.5,3,21,-490,-490,-10290,21,-490,-490,-10290,1,0,0,0,0,1,1
4,-224,4081.66666666667,0.2,1,-490,-490,-490,1,-490,-490,-490,1,0,0,0,0,1,1
4,-224,4081.66666666667,3,21,-490,-490,-10290,21,-490,-490,-10290,1,0,0,0,0,1,1
4,-224,5243.83333333333,0.2,1,-490,-490,-490,1,-490,-490,-490,1,0,0,0,0,1,1
4,-224,5243.83333333333,3,21,-490,-490,-10290,21,-490,-490,-10290,1,0,0,0,0,1,1
4,-224,6406,0.2,1,-490,-490,-490,1,-490,-490,-490,1,0,0,0,0,1,1
4,-224,6406,3,21,-489.5,-490,-10289.5,21,-489.5,-490,-10289.5,1,0,0,0,0,1,1
4,255,0,0.2,1,6280.83333333333,6280.83333333333,6280.83333333333,1,6280.83333333333,6280.83333333333,6280.83333333333,1,0,0,0,0,1,1
4,255,0,3,21,6280.83333333333,6280.83333333333,131897.5,21,6280.83333333333,6280.83333333333,131897.5,1,0,0,0,0,1,1
4,255,1083.66666666667,0.2,1,6280.83333333333,6280.83333333333,6280.83333333333,1,6280.83333333333,6280.83333333333,6280.83333333333,1,0,0,0,0,1,1
4,255,1083.66666666667,3,21,6280.83333333333,6280.83333333333,131897.5,21,6280.83333333333,6280.83333333333,131897.5,1,0,0,0,0,1,1
4,255,2167.33333333333,0.2,1,6280.83333333333,6280.83333333333,6280.83333333333,1,6280.83333333333,6280.83333333333,6280.83333333333,1,0,0,0,0,1,1
4,255,2167.33333333333,3,21,6280.83333333333,6280.83333333333,131897.5,21,6280.83333333333,6280.83333333333,131897.5,1,0,0,0,0,1,1
4,255,3251,0.2,1,6280.83333333333,6280.83333333333,6280.83333333333,1,6280.83333333333,6280.83333333333,6280.83333333333,1,0,0,0,0,1,1
4,255,3251,3,21,6280.83333333333,6280.83333333333,131897.5,21,6280.83333333333,6280.83333333333,131897.5,1,0,0,0,0,1,1
4,255,4334.66666666667,0.2,1,6280.83333333333,6280.83333333333,6280.83333333333,1,6280.83333333333,6280.83333333333,6280.83333333333,1,0,0,0,0,1,1
4,255,4334.66666666667,3,21,6280.83333333333,6280.83333333333,131897.5,21,6280.83333333333,6280.83333333333,131897.5,1,0,0,0,0,1,1
4,255,5418.33333333333,0.2,1,6280.83333333333,6280.83333333333,6280.83333333333,1,6280.83333333333,6280.83333333333,6280.83333333333,1,0,0,0,0,1,1
4,255,5418.33333333333,3,21,6280.83333333333,6280.83333333333,131897.5,21,6280.83333333333,6280.83333333333,131897.5,1,0,0,0,0,1,1
4,255,6502,0.2,1,6502,6502,6502,1,6502,6502,6502,1,0,0,0,0,1,1
4,255,6502,3,21,6502,6502,136542,21,6502,6502,136542,1,0,0,0,0,1,1
4,-255,-671,0.2,1,-671,-671,-671,1,-671,-671,-671,1,0,0,0,0,1,1
4,-255,-671,3,21,-671,-671,-14091,21,-671,-671,-14091,1,0,0,0,0,1,1
4,-255,524.5,0.2,1,-562.166666666667,-562.166666666667,-562.166666666667,1,-562.166666666667,-562.166666666667,-562.166666666667,1,0,0,0,0,1,1
4,-255,524.5,3,21,-562.166666666667,-562.166666666667,-11805.5,21,-562.166666666667,-562.166666666667,-11805.5,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-255,1720,0.2,1,-562.166666666667,-562.166666666667,-562.166666666667,1,-562.166666666667,-562.166666666667,-562.166666666667,1,0,0,0,0,1,1
4,-255,1720,3,21,-562.166666666667,-562.166666666667,-11805.5,21,-562.166666666667,-562.166666666667,-11805.5,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-255,2915.5,0.2,1,-562.166666666667,-562.166666666667,-562.166666666667,1,-562.166666666667,-562.166666666667,-562.166666666667,1,0,0,0,0,1,1
4,-255,2915.5,3,21,-562.166666666667,-562.166666666667,-11805.5,21,-562.166666666667,-562.166666666667,-11805.5,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-255,4111,0.2,1,-562.166666666667,-562.166666666667,-562.166666666667,1,-562.166666666667,-562.166666666667,-562.166666666667,1,0,0,0,0,1,1
4,-255,4111,3,21,-562.166666666667,-562.166666666667,-11805.5,21,-562.166666666667,-562.166666666667,-11805.5,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-255,5306.5,0.2,1,-562.166666666667,-562.166666666667,-562.166666666667,1,-562.166666666667,-562.166666666667,-562.166666666667,1,0,0,0,0,1,1
4,-255,5306.5,3,21,-562.166666666667,-562.166666666667,-11805.5,21,-562.166666666667,-562.166666666667,-11805.5,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
4,-255,6502,0.2,1,-562.166666666667,-562.166666666667,-562.166666666667,1,-562.166666666667,-562.166666666667,-562.166666666667,1,0,0,0,0,1,1
4,-255,6502,3,21,-562.166666666667,-562.166666666667,-11805.5,21,-562.166666666667,-562.166666666667,-11805.5,1,0,0,1.81898940354586e-12,1.81898940354586e-12,1,1
