case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
360,globalPerMotor,1,opening,-96,3,953.6,3,21,-320,-320,-6720,-1273.6,0.0698016003507618,1,0,-0,0,0
361,globalPerMotor,1,opening,-96,4,1865.9,3,21,-320,-320,-6720,-2185.9,0.119801600350762,1,0,-0,0,0
362,globalPerMotor,1,opening,-96,5,2778.2,3,21,-320,-320,-6720,-3098.2,0.169801600350762,1,0,-0,0,0
363,globalPerMotor,1,opening,-96,6,3690.5,3,21,-320,-320,-6720,-4010.5,0.219801600350762,1,0,-0,0,0
364,globalPerMotor,1,opening,-96,7,4602.8,3,21,-250.75,-320,-6650.75,-4922.8,0.269801600350762,1,0,-0,0,0
365,globalPerMotor,1,opening,-96,8,5515.1,3,21,68.25,-320,-6331.75,-5835.1,0.319801600350762,1,0,-0,0,0
366,globalPerMotor,1,opening,-96,9,6427.4,3,21,741.5,-320,-5658.5,-6747.4,0.369801600350762,1,0,-0,0,0
367,globalPerMotor,1,opening,-96,10,7339.7,3,21,1656.75,-320,-4743.25,-7659.7,0.419801600350762,1,0,-0,0,0
368,globalPerMotor,1,opening,-96,11,8252,3,21,2575.75,-320,-3824.25,-8572,0.469801600350762,1,0,-0,0,0
369,globalPerMotor,1,opening,-96,12,9164.3,3,21,3570.25,-320,-2829.75,-9484.3,0.519801600350762,1,0,-0,0,0
370,globalPerMotor,1,opening,-96,13,10076.6,3,21,4522.5,-320,-1826.25,-10396.6,0.569801600350762,1,0,-0,0,0
371,globalPerMotor,1,opening,-96,14,10988.9,3,21,5474,-320,-558.75,-11308.9,0.619801600350762,1,0,-0,0,0
372,globalPerMotor,1,opening,-96,15,11901.2,3,21,6462.75,-320,1162.5,-12221.2,0.669801600350762,1,0,-0,0,0
373,globalPerMotor,1,opening,-96,16,12813.5,3,21,7443.5,-320,3140,-13133.5,0.719801600350762,1,0,-0,0,0
374,globalPerMotor,1,opening,-96,17,13725.8,3,21,8381.75,-320,5076.75,-14045.8,0.769801600350762,1,0,-0,0,0
375,globalPerMotor,1,opening,-96,18,14638.1,3,21,9349,-320,7037.5,-14958.1,0.819801600350762,1,0,-0,0,0
376,globalPerMotor,1,opening,-96,19,15550.4,3,21,10327,-320,9162.75,-15870.4,0.869801600350762,1,0,-0,0,0
377,globalPerMotor,1,opening,-96,20,16462.7,3,21,11406.5,-320,11930.75,-16782.7,0.919801600350762,1,0,-0,0,0
378,globalPerMotor,1,opening,-96,21,17375,3,21,11921,-320,13492,-17695,0.969801600350762,1,0,-0,0,0
400,globalPerMotor,1,opening,-128,1,-871,3,21,-871,-871,-18291,0,0,1,0,-0,1,1
401,globalPerMotor,1,opening,-128,2,41.3,3,21,-493,-493,-10353,-534.3,0.0292831305491615,1,0,-0,0,0
402,globalPerMotor,1,opening,-128,3,953.6,3,21,-493,-493,-10353,-1446.6,0.0792831305491615,1,0,-0,0,0
403,globalPerMotor,1,opening,-128,4,1865.9,3,21,-493,-493,-10353,-2358.9,0.129283130549161,1,0,-0,0,0
404,globalPerMotor,1,opening,-128,5,2778.2,3,21,-493,-493,-10353,-3271.2,0.179283130549161,1,0,-0,0,0
405,globalPerMotor,1,opening,-128,6,3690.5,3,21,-493,-493,-10353,-4183.5,0.229283130549161,1,0,-0,0,0
