case_id,grid,motor,pwm,q_initial,duration,sample_index,time_s,position
297,perCombination,1,-64,1527,0.2,0,0,1527
297,perCombination,1,-64,1527,0.2,1,0.2,-145.333333333333
298,perCombination,1,-64,2387.5,0.2,0,0,2387.5
298,perCombination,1,-64,2387.5,0.2,1,0.2,110.666666666667
299,perCombination,1,-64,3248,0.2,0,0,3248
299,perCombination,1,-64,3248,0.2,1,0.2,403
300,perCombination,1,-64,4108.5,0.2,0,0,4108.5
300,perCombination,1,-64,4108.5,0.2,1,0.2,694.333333333333
301,perCombination,1,-64,4969,0.2,0,0,4969
301,perCombination,1,-64,4969,0.2,1,0.2,982.333333333333
302,perCombination,1,-64,5829.5,0.2,0,0,5829.5
302,perCombination,1,-64,5829.5,0.2,1,0.2,1431.66666666667
303,perCombination,1,-64,6690,0.2,0,0,6690
303,perCombination,1,-64,6690,0.2,1,0.2,2047
304,perCombination,1,-64,7550.5,0.2,0,0,7550.5
304,perCombination,1,-64,7550.5,0.2,1,0.2,2737.66666666667
305,perCombination,1,-64,8411,0.2,0,0,8411
305,perCombination,1,-64,8411,0.2,1,0.2,3634.66666666667
306,perCombination,1,-64,9271.5,0.2,0,0,9271.5
306,perCombination,1,-64,9271.5,0.2,1,0.2,4524.66666666667
307,perCombination,1,-64,10132,0.2,0,0,10132
307,perCombination,1,-64,10132,0.2,1,0.2,5438.66666666667
308,perCombination,1,-64,10992.5,0.2,0,0,10992.5
308,perCombination,1,-64,10992.5,0.2,1,0.2,6353.33333333333
309,perCombination,1,-64,11853,0.2,0,0,11853
309,perCombination,1,-64,11853,0.2,1,0.2,7256.66666666667
310,perCombination,1,-64,12713.5,0.2,0,0,12713.5
310,perCombination,1,-64,12713.5,0.2,1,0.2,8166.66666666667
311,perCombination,1,-64,13574,0.2,0,0,13574
311,perCombination,1,-64,13574,0.2,1,0.2,9067
312,perCombination,1,-64,14434.5,0.2,0,0,14434.5
312,perCombination,1,-64,14434.5,0.2,1,0.2,10362
313,perCombination,1,-64,15295,0.2,0,0,15295
313,perCombination,1,-64,15295,0.2,1,0.2,10362
314,perCombination,1,-64,16155.5,0.2,0,0,16155.5
314,perCombination,1,-64,16155.5,0.2,1,0.2,10362
315,perCombination,1,-64,17016,0.2,0,0,17016
315,perCombination,1,-64,17016,0.2,1,0.2,10362
337,perCombination,1,-96,-368,0.2,0,0,-368
337,perCombination,1,-96,-368,0.2,1,0.2,-368
338,perCombination,1,-96,502.7,0.2,0,0,502.7
338,perCombination,1,-96,502.7,0.2,1,0.2,-320
339,perCombination,1,-96,1373.4,0.2,0,0,1373.4
339,perCombination,1,-96,1373.4,0.2,1,0.2,-320
340,perCombination,1,-96,2244.1,0.2,0,0,2244.1
340,perCombination,1,-96,2244.1,0.2,1,0.2,-320
341,perCombination,1,-96,3114.8,0.2,0,0,3114.8
341,perCombination,1,-96,3114.8,0.2,1,0.2,-320
342,perCombination,1,-96,3985.5,0.2,0,0,3985.5
342,perCombination,1,-96,3985.5,0.2,1,0.2,-320
343,perCombination,1,-96,4856.2,0.2,0,0,4856.2
343,perCombination,1,-96,4856.2,0.2,1,0.2,-320
344,perCombination,1,-96,5726.9,0.2,0,0,5726.9
344,perCombination,1,-96,5726.9,0.2,1,0.2,-320
345,perCombination,1,-96,6597.6,0.2,0,0,6597.6
345,perCombination,1,-96,6597.6,0.2,1,0.2,-301.75
346,perCombination,1,-96,7468.3,0.2,0,0,7468.3
346,perCombination,1,-96,7468.3,0.2,1,0.2,-71.5
347,perCombination,1,-96,8339,0.2,0,0,8339
347,perCombination,1,-96,8339,0.2,1,0.2,395.5
348,perCombination,1,-96,9209.7,0.2,0,0,9209.7
348,perCombination,1,-96,9209.7,0.2,1,0.2,1336.75
349,perCombination,1,-96,10080.4,0.2,0,0,10080.4
349,perCombination,1,-96,10080.4,0.2,1,0.2,2256.25
350,perCombination,1,-96,10951.1,0.2,0,0,10951.1
350,perCombination,1,-96,10951.1,0.2,1,0.2,3173.25
351,perCombination,1,-96,11821.8,0.2,0,0,11821.8
351,perCombination,1,-96,11821.8,0.2,1,0.2,4125.75
352,perCombination,1,-96,12692.5,0.2,0,0,12692.5
352,perCombination,1,-96,12692.5,0.2,1,0.2,5078.25
353,perCombination,1,-96,13563.2,0.2,0,0,13563.2
353,perCombination,1,-96,13563.2,0.2,1,0.2,6027.25
354,perCombination,1,-96,14433.9,0.2,0,0,14433.9
354,perCombination,1,-96,14433.9,0.2,1,0.2,6975
355,perCombination,1,-96,15304.6,0.2,0,0,15304.6
355,perCombination,1,-96,15304.6,0.2,1,0.2,7909.5
356,perCombination,1,-96,16175.3,0.2,0,0,16175.3
356,perCombination,1,-96,16175.3,0.2,1,0.2,8898
357,perCombination,1,-96,17046,0.2,0,0,17046
357,perCombination,1,-96,17046,0.2,1,0.2,9800.75
379,perCombination,1,-128,-557,0.2,0,0,-557
379,perCombination,1,-128,-557,0.2,1,0.2,-557
380,perCombination,1,-128,329.45,0.2,0,0,329.45
380,perCombination,1,-128,329.45,0.2,1,0.2,-493
381,perCombination,1,-128,1215.9,0.2,0,0,1215.9
381,perCombination,1,-128,1215.9,0.2,1,0.2,-493
382,perCombination,1,-128,2102.35,0.2,0,0,2102.35
382,perCombination,1,-128,2102.35,0.2,1,0.2,-493
383,perCombination,1,-128,2988.8,0.2,0,0,2988.8
383,perCombination,1,-128,2988.8,0.2,1,0.2,-493
384,perCombination,1,-128,3875.25,0.2,0,0,3875.25
384,perCombination,1,-128,3875.25,0.2,1,0.2,-493
385,perCombination,1,-128,4761.7,0.2,0,0,4761.7
385,perCombination,1,-128,4761.7,0.2,1,0.2,-493
386,perCombination,1,-128,5648.15,0.2,0,0,5648.15
386,perCombination,1,-128,5648.15,0.2,1,0.2,-493
387,perCombination,1,-128,6534.6,0.2,0,0,6534.6
387,perCombination,1,-128,6534.6,0.2,1,0.2,-493
388,perCombination,1,-128,7421.05,0.2,0,0,7421.05
388,perCombination,1,-128,7421.05,0.2,1,0.2,-484.5
389,perCombination,1,-128,8307.5,0.2,0,0,8307.5
389,perCombination,1,-128,8307.5,0.2,1,0.2,-361.666666666667
390,perCombination,1,-128,9193.95,0.2,0,0,9193.95
390,perCombination,1,-128,9193.95,0.2,1,0.2,-92.1666666666667
391,perCombination,1,-128,10080.4,0.2,0,0,10080.4
391,perCombination,1,-128,10080.4,0.2,1,0.2,487.166666666667
392,perCombination,1,-128,10966.85,0.2,0,0,10966.85
392,perCombination,1,-128,10966.85,0.2,1,0.2,1355.33333333333
393,perCombination,1,-128,11853.3,0.2,0,0,11853.3
393,perCombination,1,-128,11853.3,0.2,1,0.2,2287.83333333333
394,perCombination,1,-128,12739.75,0.2,0,0,12739.75
394,perCombination,1,-128,12739.75,0.2,1,0.2,3268.5
395,perCombination,1,-128,13626.2,0.2,0,0,13626.2
395,perCombination,1,-128,13626.2,0.2,1,0.2,4196.66666666667
396,perCombination,1,-128,14512.65,0.2,0,0,14512.65
396,perCombination,1,-128,14512.65,0.2,1,0.2,5170
397,perCombination,1,-128,15399.1,0.2,0,0,15399.1
397,perCombination,1,-128,15399.1,0.2,1,0.2,6141.66666666667
