case_id,grid,motor,direction,pwm,initial_index,q_initial,duration,n_points,first,q_final,trajectory_sum,displacement,abs_stroke_fraction,monotonic,n_reverse_steps,minimum_directed_step,out_of_curve_domain,held_initial
445,perCombination,1,opening,-160,4,1995.2,3,21,-595.8,-595.8,-12511.8,-2591,0.14200372684424,1,0,-0,0,0
446,perCombination,1,opening,-160,5,2889.6,3,21,-595.8,-595.8,-12511.8,-3485.4,0.191022689904637,1,0,-0,0,0
447,perCombination,1,opening,-160,6,3784,3,21,-595.8,-595.8,-12511.8,-4379.8,0.240041652965033,1,0,-0,0,0
448,perCombination,1,opening,-160,7,4678.4,3,21,-595.8,-595.8,-12511.8,-5274.2,0.28906061602543,1,0,-0,0,0
449,perCombination,1,opening,-160,8,5572.8,3,21,-561.2,-595.8,-12477.2,-6168.6,0.338079579085827,1,0,-0,0,0
450,perCombination,1,opening,-160,9,6467.2,3,21,-412.8,-595.8,-12328.8,-7063,0.387098542146224,1,0,-0,0,0
451,perCombination,1,opening,-160,10,7361.6,3,21,-126.4,-595.8,-12042.4,-7957.4,0.436117505206621,1,0,-0,0,0
452,perCombination,1,opening,-160,11,8256,3,21,557.4,-595.8,-11358.6,-8851.8,0.485136468267017,1,0,-0,0,0
453,perCombination,1,opening,-160,12,9150.4,3,21,1432.2,-595.8,-10483.8,-9746.2,0.534155431327414,1,0,-0,0,0
454,perCombination,1,opening,-160,13,10044.8,3,21,2379.2,-595.8,-9536.8,-10640.6,0.583174394387811,1,0,-0,0,0
455,perCombination,1,opening,-160,14,10939.2,3,21,3349.2,-595.8,-8566.8,-11535,0.632193357448208,1,0,-0,0,0
456,perCombination,1,opening,-160,15,11833.6,3,21,4265.2,-595.8,-7650.8,-12429.4,0.681212320508605,1,0,-0,0,0
457,perCombination,1,opening,-160,16,12728,3,21,5233.4,-595.8,-6672.6,-13323.8,0.730231283569001,1,0,-0,0,0
458,perCombination,1,opening,-160,17,13622.4,3,21,6144.2,-595.8,-5649.6,-14218.2,0.779250246629398,1,0,-0,0,0
459,perCombination,1,opening,-160,18,14516.8,3,21,7107,-595.8,-4436.4,-15112.6,0.828269209689795,1,0,-0,0,0
460,perCombination,1,opening,-160,19,15411.2,3,21,8066.2,-595.8,-2840.2,-16007,0.877288172750192,1,0,-0,0,0
461,perCombination,1,opening,-160,20,16305.6,3,21,8999,-595.8,-947.4,-16901.4,0.926307135810589,1,0,-0,0,0
462,perCombination,1,opening,-160,21,17200,3,21,10269.8,-595.8,1566.2,-17795.8,0.975326098870985,1,0,-0,0,0
484,perCombination,1,opening,-192,1,-707,3,21,-707,-707,-14847,0,0,1,0,-0,1,1
485,perCombination,1,opening,-192,2,192.75,3,21,-659.25,-659.25,-13844.25,-852,0.0466951660637948,1,0,-0,0,0
486,perCombination,1,opening,-192,3,1092.5,3,21,-659.25,-659.25,-13844.25,-1751.75,0.0960073440754138,1,0,-0,0,0
487,perCombination,1,opening,-192,4,1992.25,3,21,-659.25,-659.25,-13844.25,-2651.5,0.145319522087033,1,0,-0,0,0
488,perCombination,1,opening,-192,5,2892,3,21,-659.25,-659.25,-13844.25,-3551.25,0.194631700098652,1,0,-0,0,0
489,perCombination,1,opening,-192,6,3791.75,3,21,-659.25,-659.25,-13844.25,-4451,0.243943878110271,1,0,-0,0,0
490,perCombination,1,opening,-192,7,4691.5,3,21,-659.25,-659.25,-13844.25,-5350.75,0.29325605612189,1,0,-0,0,0
491,perCombination,1,opening,-192,8,5591.25,3,21,-659.25,-659.25,-13844.25,-6250.5,0.342568234133509,1,0,-0,0,0
492,perCombination,1,opening,-192,9,6491,3,21,-659.25,-659.25,-13844.25,-7150.25,0.391880412145128,1,0,-0,0,0
493,perCombination,1,opening,-192,10,7390.75,3,21,-608.5,-659.25,-13793.5,-8050,0.441192590156747,1,0,-0,0,0
494,perCombination,1,opening,-192,11,8290.5,3,21,-142.5,-659.25,-13327.5,-8949.75,0.490504768168366,1,0,-0,0,0
495,perCombination,1,opening,-192,12,9190.25,3,21,685.25,-659.25,-12499.75,-9849.5,0.539816946179985,1,0,-0,0,0
496,perCombination,1,opening,-192,13,10090,3,21,1636.5,-659.25,-11548.5,-10749.25,0.589129124191604,1,0,-0,0,0
497,perCombination,1,opening,-192,14,10989.75,3,21,2574,-659.25,-10611,-11649,0.638441302203223,1,0,-0,0,0
498,perCombination,1,opening,-192,15,11889.5,3,21,3604,-659.25,-9581,-12548.75,0.687753480214842,1,0,-0,0,0
499,perCombination,1,opening,-192,16,12789.25,3,21,4546,-659.25,-8639,-13448.5,0.737065658226461,1,0,-0,0,0
500,perCombination,1,opening,-192,17,13689,3,21,5514.75,-659.25,-7670.25,-14348.25,0.78637783623808,1,0,-0,0,0
501,perCombination,1,opening,-192,18,14588.75,3,21,6526,-659.25,-6659,-15248,0.835690014249699,1,0,-0,0,0
502,perCombination,1,opening,-192,19,15488.5,3,21,7469.75,-659.25,-5638.25,-16147.75,0.885002192261318,1,0,-0,0,0
503,perCombination,1,opening,-192,20,16388.25,3,21,8400.5,-659.25,-4171.25,-17047.5,0.934314370272937,1,0,-0,0,0
504,perCombination,1,opening,-192,21,17288,3,21,9658.75,-659.25,-1646.75,-17947.25,0.983626548284556,1,0,-0,0,0
526,perCombination,1,opening,-224,1,-788,3,21,-788,-788,-16548,0,0,1,0,-0,1,1
527,perCombination,1,opening,-224,2,115.45,3,21,-706.333333333333,-706.333333333333,-14833,-821.783333333333,0.0450390953268296,1,0,-0,0,0
528,perCombination,1,opening,-224,3,1018.9,3,21,-706.333333333333,-706.333333333333,-14833,-1725.23333333333,0.0945540575103219,1,0,-0,0,0
529,perCombination,1,opening,-224,4,1922.35,3,21,-706.333333333333,-706.333333333333,-14833,-2628.68333333333,0.144069019693814,1,0,-0,0,0
530,perCombination,1,opening,-224,5,2825.8,3,21,-706.333333333333,-706.333333333333,-14833,-3532.13333333333,0.193583981877306,1,0,-0,0,0
531,perCombination,1,opening,-224,6,3729.25,3,21,-706.333333333333,-706.333333333333,-14833,-4435.58333333333,0.243098944060799,1,0,-0,0,0
532,perCombination,1,opening,-224,7,4632.7,3,21,-706.333333333333,-706.333333333333,-14833,-5339.03333333333,0.292613906244291,1,0,-0,0,0
533,perCombination,1,opening,-224,8,5536.15,3,21,-706.333333333333,-706.333333333333,-14833,-6242.48333333333,0.342128868427783,1,0,-0,0,0
534,perCombination,1,opening,-224,9,6439.6,3,21,-706.333333333333,-706.333333333333,-14833,-7145.93333333333,0.391643830611276,1,0,-0,0,0
535,perCombination,1,opening,-224,10,7343.05,3,21,-674.833333333333,-706.333333333333,-14801.5,-8049.38333333333,0.441158792794768,1,0,-0,0,0
536,perCombination,1,opening,-224,11,8246.5,3,21,-390.666666666667,-706.333333333333,-14517.3333333333,-8952.83333333333,0.49067375497826,1,0,-0,0,0
537,perCombination,1,opening,-224,12,9149.95,3,21,332.5,-706.333333333333,-13794.1666666667,-9856.28333333333,0.540188717161752,1,0,-0,0,0
538,perCombination,1,opening,-224,13,10053.4,3,21,1255.33333333333,-706.333333333333,-12871.3333333333,-10759.7333333333,0.589703679345245,1,0,-0,0,0
539,perCombination,1,opening,-224,14,10956.85,3,21,2195.33333333333,-706.333333333333,-11931.3333333333,-11663.1833333333,0.639218641528737,1,0,-0,0,0
540,perCombination,1,opening,-224,15,11860.3,3,21,3174.83333333333,-706.333333333333,-10951.8333333333,-12566.6333333333,0.688733603712229,1,0,-0,0,0
541,perCombination,1,opening,-224,16,12763.75,3,21,4103,-706.333333333333,-10023.6666666667,-13470.0833333333,0.738248565895722,1,0,-0,0,0
542,perCombination,1,opening,-224,17,13667.2,3,21,5092,-706.333333333333,-9034.66666666667,-14373.5333333333,0.787763528079214,1,0,-0,0,0
543,perCombination,1,opening,-224,18,14570.65,3,21,6079.5,-706.333333333333,-8047.16666666667,-15276.9833333333,0.837278490262706,1,0,-0,0,0
544,perCombination,1,opening,-224,19,15474.1,3,21,7063,-706.333333333333,-7051.83333333333,-16180.4333333333,0.886793452446198,1,0,-0,0,0
545,perCombination,1,opening,-224,20,16377.55,3,21,8043.16666666667,-706.333333333333,-5861,-17083.8833333333,0.93630841462969,1,0,-0,0,0
546,perCombination,1,opening,-224,21,17281,3,21,9312.66666666667,-706.333333333333,-3595.16666666667,-17987.3333333333,0.985823376813183,1,0,-0,0,0
568,perCombination,1,opening,-255,1,-871,3,21,-871,-871,-18291,0,0,1,0,-0,1,1
569,perCombination,1,opening,-255,2,41.3,3,21,-788.666666666667,-788.666666666667,-16562,-829.966666666667,0.0454875954547115,1,0,-0,0,0
570,perCombination,1,opening,-255,3,953.6,3,21,-788.666666666667,-788.666666666667,-16562,-1742.26666666667,0.0954875954547115,1,0,-0,0,0
571,perCombination,1,opening,-255,4,1865.9,3,21,-788.666666666667,-788.666666666667,-16562,-2654.56666666667,0.145487595454712,1,0,-0,0,0
572,perCombination,1,opening,-255,5,2778.2,3,21,-788.666666666667,-788.666666666667,-16562,-3566.86666666667,0.195487595454712,1,0,-0,0,0
573,perCombination,1,opening,-255,6,3690.5,3,21,-788.666666666667,-788.666666666667,-16562,-4479.16666666667,0.245487595454712,1,0,-0,0,0
574,perCombination,1,opening,-255,7,4602.8,3,21,-788.666666666667,-788.666666666667,-16562,-5391.46666666667,0.295487595454712,1,0,-0,0,0
575,perCombination,1,opening,-255,8,5515.1,3,21,-788.666666666667,-788.666666666667,-16562,-6303.76666666667,0.345487595454712,1,0,-0,0,0
576,perCombination,1,opening,-255,9,6427.4,3,21,-788.666666666667,-788.666666666667,-16562,-7216.06666666667,0.395487595454712,1,0,-0,0,0
577,perCombination,1,opening,-255,10,7339.7,3,21,-787.833333333333,-788.666666666667,-16561.1666666667,-8128.36666666667,0.445487595454712,1,0,-0,0,0
578,perCombination,1,opening,-255,11,8252,3,21,-664.833333333333,-788.666666666667,-16438.1666666667,-9040.66666666667,0.495487595454711,1,0,-0,0,0
579,perCombination,1,opening,-255,12,9164.3,3,21,-74.3333333333333,-788.666666666667,-15847.6666666667,-9952.96666666667,0.545487595454711,1,0,-0,0,0
580,perCombination,1,opening,-255,13,10076.6,3,21,810.166666666667,-788.666666666667,-14963.1666666667,-10865.2666666667,0.595487595454712,1,0,-0,0,0
581,perCombination,1,opening,-255,14,10988.9,3,21,1721.33333333333,-788.666666666667,-14052,-11777.5666666667,0.645487595454711,1,0,-0,0,0
582,perCombination,1,opening,-255,15,11901.2,3,21,2696,-788.666666666667,-13077.3333333333,-12689.8666666667,0.695487595454712,1,0,-0,0,0
583,perCombination,1,opening,-255,16,12813.5,3,21,3671.33333333333,-788.666666666667,-12102,-13602.1666666667,0.745487595454712,1,0,-0,0,0
584,perCombination,1,opening,-255,17,13725.8,3,21,4580.16666666667,-788.666666666667,-11193.1666666667,-14514.4666666667,0.795487595454711,1,0,-0,0,0
585,perCombination,1,opening,-255,18,14638.1,3,21,5551.83333333333,-788.666666666667,-10221.5,-15426.7666666667,0.845487595454712,1,0,-0,0,0
586,perCombination,1,opening,-255,19,15550.4,3,21,6522,-788.666666666667,-9251.33333333333,-16339.0666666667,0.895487595454712,1,0,-0,0,0
587,perCombination,1,opening,-255,20,16462.7,3,21,7503,-788.666666666667,-8263.33333333333,-17251.3666666667,0.945487595454712,1,0,-0,0,0
588,perCombination,1,opening,-255,21,17375,3,21,8714.66666666667,-788.666666666667,-6686.5,-18163.6666666667,0.995487595454712,1,0,-0,0,0
610,perCombination,2,closing,64,1,0,3,21,1414.66666666667,3598,65116.6666666667,3598,0.493011784050425,1,0,0,0,0
611,perCombination,2,closing,64,2,263.25,3,21,1706,3598,65878,3334.75,0.456940257604823,1,0,0,0,0
612,perCombination,2,closing,64,3,526.5,3,21,1875.33333333333,3598,66318,3071.5,0.420868731159222,1,0,0,0,0
613,perCombination,2,closing,64,4,789.75,3,21,2022.66666666667,3598,66640,2808.25,0.38479720471362,1,0,0,0,0
614,perCombination,2,closing,64,5,1053,3,21,2141,3598,66870,2545,0.348725678268019,1,0,0,0,0
615,perCombination,2,closing,64,6,1316.25,3,21,2237.33333333333,3598,67177.6666666667,2281.75,0.312654151822417,1,0,0,0,0
616,perCombination,2,closing,64,7,1579.5,3,21,2312.33333333333,3598,67572.6666666667,2018.5,0.276582625376816,1,0,0,0,0
617,perCombination,2,closing,64,8,1842.75,3,21,2374.33333333333,3598,68001.3333333333,1755.25,0.240511098931214,1,0,0,0,0
618,perCombination,2,closing,64,9,2106,3,21,2420.33333333333,3598,68297,1492,0.204439572485613,1,0,0,0,0
619,perCombination,2,closing,64,10,2369.25,3,21,2446.33333333333,3598,69207.3333333333,1228.75,0.168368046040011,1,0,0,0,0
620,perCombination,2,closing,64,11,2632.5,3,21,2702.33333333333,3598,73189.3333333333,965.5,0.132296519594409,1,0,0,0,0
621,perCombination,2,closing,64,12,2895.75,3,21,3167,3598,74882.6666666667,702.25,0.0962249931488079,1,0,0,0,0
622,perCombination,2,closing,64,13,3159,3,21,3324,3598,75284,439,0.0601534667032064,1,0,0,0,0
623,perCombination,2,closing,64,14,3422.25,3,21,3598,3598,75558,175.75,0.0240819402576048,1,0,0,0,0
624,perCombination,2,closing,64,15,3685.5,3,21,3685.5,3685.5,77395.5,0,0,1,0,0,1,1
625,perCombination,2,closing,64,16,3948.75,3,21,3948.75,3948.75,82923.75,0,0,1,0,0,1,1
626,perCombination,2,closing,64,17,4212,3,21,4212,4212,88452,0,0,1,0,0,1,1
627,perCombination,2,closing,64,18,4475.25,3,21,4475.25,4475.25,93980.25,0,0,1,0,0,1,1
628,perCombination,2,closing,64,19,4738.5,3,21,4738.5,4738.5,99508.5,0,0,1,0,0,1,1
629,perCombination,2,closing,64,20,5001.75,3,21,5001.75,5001.75,105036.75,0,0,1,0,0,1,1
630,perCombination,2,closing,64,21,5265,3,21,5265,5265,110565,0,0,1,0,0,1,1
652,perCombination,2,closing,96,1,0,3,21,3059.5,5435.75,107782,5435.75,0.744827349958893,1,0,0,0,0
653,perCombination,2,closing,96,2,325.25,3,21,3288.5,5435.75,108256.25,5110.5,0.700260345300082,1,0,0,0,0
654,perCombination,2,closing,96,3,650.5,3,21,3407.25,5435.75,108519.5,4785.25,0.655693340641272,1,0,0,0,0
655,perCombination,2,closing,96,4,975.75,3,21,3516.75,5435.75,108758.75,4460,0.611126335982461,1,0,0,0,0
656,perCombination,2,closing,96,5,1301,3,21,3618.75,5435.75,108967.25,4134.75,0.56655933132365,1,0,0,0,0
657,perCombination,2,closing,96,6,1626.25,3,21,3712.5,5435.75,109141.5,3809.5,0.52199232666484,1,0,0,0,0
658,perCombination,2,closing,96,7,1951.5,3,21,3816.75,5435.75,109339.5,3484.25,0.477425322006029,1,0,0,0,0
659,perCombination,2,closing,96,8,2276.75,3,21,3911.75,5435.75,109525.75,3159,0.432858317347218,1,0,0,0,0
660,perCombination,2,closing,96,9,2602,3,21,4009.75,5435.75,109756,2833.75,0.388291312688408,1,0,0,0,0
661,perCombination,2,closing,96,10,2927.25,3,21,4114.5,5435.75,110059.5,2508.5,0.343724308029597,1,0,0,0,0
662,perCombination,2,closing,96,11,3252.5,3,21,4240.25,5435.75,110366.75,2183.25,0.299157303370786,1,0,0,0,0
663,perCombination,2,closing,96,12,3577.75,3,21,4309.75,5435.75,110755.5,1858,0.254590298711976,1,0,0,0,0
664,perCombination,2,closing,96,13,3903,3,21,4322.25,5435.75,111043.25,1532.75,0.210023294053165,1,0,0,0,0
665,perCombination,2,closing,96,14,4228.25,3,21,4335.25,5435.75,111540.75,1207.5,0.165456289394355,1,0,0,0,0
666,perCombination,2,closing,96,15,4553.5,3,21,4883.5,5435.75,113579.5,882.25,0.120889284735544,1,0,0,0,0
667,perCombination,2,closing,96,16,4878.75,3,21,5416.75,5435.75,114131.75,557,0.0763222800767333,1,0,0,0,0
668,perCombination,2,closing,96,17,5204,3,21,5426.25,5435.75,114141.25,231.75,0.0317552754179227,1,0,0,0,0
669,perCombination,2,closing,96,18,5529.25,3,21,5529.25,5529.25,116114.25,0,0,1,0,0,1,1
670,perCombination,2,closing,96,19,5854.5,3,21,5854.5,5854.5,122944.5,0,0,1,0,0,1,1
671,perCombination,2,closing,96,20,6179.75,3,21,6179.75,6179.75,129774.75,0,0,1,0,0,1,1
672,perCombination,2,closing,96,21,6505,3,21,6505,6505,136605,0,0,1,0,0,1,1
694,perCombination,2,closing,128,1,0,3,21,4300.66666666667,6113.83333333333,126453.166666667,6113.83333333333,0.837740933589111,1,0,0,0,0
695,perCombination,2,closing,128,2,331.9,3,21,4688.83333333333,6113.83333333333,126859.5,5781.93333333333,0.792262720380013,1,0,0,0,0
696,perCombination,2,closing,128,3,663.8,3,21,4906.16666666667,6113.83333333333,127080.666666667,5450.03333333333,0.746784507170914,1,0,0,0,0
697,perCombination,2,closing,128,4,995.7,3,21,5098.33333333333,6113.83333333333,127279.833333333,5118.13333333333,0.701306293961816,1,0,0,0,0
698,perCombination,2,closing,128,5,1327.6,3,21,5287,6113.83333333333,127476.333333333,4786.23333333333,0.655828080752718,1,0,0,0,0
699,perCombination,2,closing,128,6,1659.5,3,21,5488.16666666667,6113.83333333333,127679.333333333,4454.33333333333,0.610349867543619,1,0,0,0,0
700,perCombination,2,closing,128,7,1991.4,3,21,5630,6113.83333333333,127826.833333333,4122.43333333333,0.564871654334521,1,0,0,0,0
701,perCombination,2,closing,128,8,2323.3,3,21,5745,6113.83333333333,127950,3790.53333333333,0.519393441125422,1,0,0,0,0
702,perCombination,2,closing,128,9,2655.2,3,21,5838.83333333333,6113.83333333333,128055,3458.63333333333,0.473915227916324,1,0,0,0,0
703,perCombination,2,closing,128,10,2987.1,3,21,5896.16666666667,6113.83333333333,128122,3126.73333333333,0.428437014707226,1,0,0,0,0
704,perCombination,2,closing,128,11,3319,3,21,5934.5,6113.83333333333,128171.666666667,2794.83333333333,0.382958801498127,1,0,0,0,0
705,perCombination,2,closing,128,12,3650.9,3,21,5967,6113.83333333333,128209.166666667,2462.93333333333,0.337480588289029,1,0,0,0,0
706,perCombination,2,closing,128,13,3982.8,3,21,5999.16666666667,6113.83333333333,128242.166666667,2131.03333333333,0.29200237507993,1,0,0,0,0
707,perCombination,2,closing,128,14,4314.7,3,21,6023,6113.83333333333,128268.333333333,1799.13333333333,0.246524161870832,1,0,0,0,0
708,perCombination,2,closing,128,15,4646.6,3,21,6034.66666666667,6113.83333333333,128284.333333333,1467.23333333333,0.201045948661734,1,0,0,0,0
709,perCombination,2,closing,128,16,4978.5,3,21,6035.16666666667,6113.83333333333,128291.333333333,1135.33333333333,0.155567735452635,1,0,0,0,0
710,perCombination,2,closing,128,17,5310.4,3,21,6037,6113.83333333333,128304.5,803.433333333333,0.110089522243537,1,0,0,0,0
711,perCombination,2,closing,128,18,5642.3,3,21,6043,6113.83333333333,128311.333333333,471.533333333333,0.0646113090344386,1,0,0,0,0
712,perCombination,2,closing,128,19,5974.2,3,21,6082.66666666667,6113.83333333333,128356.166666667,139.633333333333,0.0191330958253403,1,0,0,0,0
713,perCombination,2,closing,128,20,6306.1,3,21,6306.1,6306.1,132428.1,0,0,1,0,0,1,1
714,perCombination,2,closing,128,21,6638,3,21,6638,6638,139398,0,0,1,0,0,1,1
736,perCombination,2,closing,160,1,0,3,21,5226.4,6482.8,134842.6,6482.8,0.888298163880515,1,0,0,0,0
737,perCombination,2,closing,160,2,332.9,3,21,5631,6482.8,135248.6,6149.9,0.842682926829268,1,0,0,0,0
738,perCombination,2,closing,160,3,665.8,3,21,5811.2,6482.8,135429,5817,0.797067689778021,1,0,0,0,0
739,perCombination,2,closing,160,4,998.7,3,21,5928.4,6482.8,135548.6,5484.1,0.751452452726775,1,0,0,0,0
740,perCombination,2,closing,160,5,1331.6,3,21,6045.4,6482.8,135672.6,5151.2,0.705837215675528,1,0,0,0,0
741,perCombination,2,closing,160,6,1664.5,3,21,6118.2,6482.8,135753.6,4818.3,0.660221978624281,1,0,0,0,0
742,perCombination,2,closing,160,7,1997.4,3,21,6183,6482.8,135821.4,4485.4,0.614606741573034,1,0,0,0,0
743,perCombination,2,closing,160,8,2330.3,3,21,6230.4,6482.8,135869,4152.5,0.568991504521787,1,0,0,0,0
744,perCombination,2,closing,160,9,2663.2,3,21,6261.8,6482.8,135901.4,3819.6,0.52337626747054,1,0,0,0,0
745,perCombination,2,closing,160,10,2996.1,3,21,6290.6,6482.8,135934.4,3486.7,0.477761030419293,1,0,0,0,0
746,perCombination,2,closing,160,11,3329,3,21,6320.6,6482.8,135970.4,3153.8,0.432145793368046,1,0,0,0,0
747,perCombination,2,closing,160,12,3661.9,3,21,6347.8,6482.8,136002.6,2820.9,0.386530556316799,1,0,0,0,0
748,perCombination,2,closing,160,13,3994.8,3,21,6374,6482.8,136029.2,2488,0.340915319265552,1,0,0,0,0
749,perCombination,2,closing,160,14,4327.7,3,21,6397,6482.8,136052.8,2155.1,0.295300082214305,1,0,0,0,0
750,perCombination,2,closing,160,15,4660.6,3,21,6416.8,6482.8,136072.8,1822.2,0.249684845163058,1,0,0,0,0
751,perCombination,2,closing,160,16,4993.5,3,21,6435.6,6482.8,136091.4,1489.3,0.204069608111811,1,0,0,0,0
752,perCombination,2,closing,160,17,5326.4,3,21,6444,6482.8,136100,1156.4,0.158454371060565,1,0,0,0,0
753,perCombination,2,closing,160,18,5659.3,3,21,6444.4,6482.8,136100.4,823.5,0.112839134009318,1,0,0,0,0
754,perCombination,2,closing,160,19,5992.2,3,21,6450.8,6482.8,136106.8,490.6,0.0672238969580708,1,0,0,0,0
755,perCombination,2,closing,160,20,6325.1,3,21,6477.6,6482.8,136133.6,157.7,0.0216086599068238,1,0,0,0,0
756,perCombination,2,closing,160,21,6658,3,21,6658,6658,139818,0,0,1,0,0,1,1
778,perCombination,2,closing,192,1,0,3,21,5618.66666666667,6521,136038.666666667,6521,0.893532474650589,1,0,0,0,0
779,perCombination,2,closing,192,2,326.25,3,21,5967.66666666667,6521,136387.666666667,6194.75,0.84882844614963,1,0,0,0,0
780,perCombination,2,closing,192,3,652.5,3,21,6138.66666666667,6521,136558.666666667,5868.5,0.804124417648671,1,0,0,0,0
781,perCombination,2,closing,192,4,978.75,3,21,6295,6521,136715,5542.25,0.759420389147712,1,0,0,0,0
782,perCombination,2,closing,192,5,1305,3,21,6440.33333333333,6521,136860.333333333,5216,0.714716360646752,1,0,0,0,0
783,perCombination,2,closing,192,6,1631.25,3,21,6521,6521,136941,4889.75,0.670012332145793,1,0,0,0,0
784,perCombination,2,closing,192,7,1957.5,3,21,6521,6521,136941,4563.5,0.625308303644834,1,0,0,0,0
785,perCombination,2,closing,192,8,2283.75,3,21,6521,6521,136941,4237.25,0.580604275143875,1,0,0,0,0
786,perCombination,2,closing,192,9,2610,3,21,6521,6521,136941,3911,0.535900246642916,1,0,0,0,0
787,perCombination,2,closing,192,10,2936.25,3,21,6521,6521,136941,3584.75,0.491196218141957,1,0,0,0,0
788,perCombination,2,closing,192,11,3262.5,3,21,6521,6521,136941,3258.5,0.446492189640998,1,0,0,0,0
789,perCombination,2,closing,192,12,3588.75,3,21,6521,6521,136941,2932.25,0.401788161140038,1,0,0,0,0
790,perCombination,2,closing,192,13,3915,3,21,6521,6521,136941,2606,0.357084132639079,1,0,0,0,0
791,perCombination,2,closing,192,14,4241.25,3,21,6521,6521,136941,2279.75,0.31238010413812,1,0,0,0,0
792,perCombination,2,closing,192,15,4567.5,3,21,6521,6521,136941,1953.5,0.267676075637161,1,0,0,0,0
793,perCombination,2,closing,192,16,4893.75,3,21,6521,6521,136941,1627.25,0.222972047136202,1,0,0,0,0
794,perCombination,2,closing,192,17,5220,3,21,6521,6521,136941,1301,0.178268018635243,1,0,0,0,0
795,perCombination,2,closing,192,18,5546.25,3,21,6521,6521,136941,974.75,0.133563990134283,1,0,0,0,0
796,perCombination,2,closing,192,19,5872.5,3,21,6521,6521,136941,648.5,0.0888599616333242,1,0,0,0,0
797,perCombination,2,closing,192,20,6198.75,3,21,6521,6521,136941,322.25,0.044155933132365,1,0,0,0,0
798,perCombination,2,closing,192,21,6525,3,21,6525,6525,137025,0,0,1,0,0,1,1
820,perCombination,2,closing,224,1,0,3,21,6126.5,6596.83333333333,138063.166666667,6596.83333333333,0.903923449346853,1,0,0,0,0
821,perCombination,2,closing,224,2,337,3,21,6420.16666666667,6596.83333333333,138356.833333333,6259.83333333333,0.857746414542797,1,0,0,0,0
822,perCombination,2,closing,224,3,674,3,21,6509.16666666667,6596.83333333333,138445.833333333,5922.83333333333,0.811569379738741,1,0,0,0,0
823,perCombination,2,closing,224,4,1011,3,21,6583.5,6596.83333333333,138520.166666667,5585.83333333333,0.765392344934685,1,0,0,0,0
824,perCombination,2,closing,224,5,1348,3,21,6596.83333333333,6596.83333333333,138533.5,5248.83333333333,0.719215310130629,1,0,0,0,0
825,perCombination,2,closing,224,6,1685,3,21,6596.83333333333,6596.83333333333,138533.5,4911.83333333333,0.673038275326573,1,0,0,0,0
826,perCombination,2,closing,224,7,2022,3,21,6596.83333333333,6596.83333333333,138533.5,4574.83333333333,0.626861240522518,1,0,0,0,0
827,perCombination,2,closing,224,8,2359,3,21,6596.83333333333,6596.83333333333,138533.5,4237.83333333333,0.580684205718462,1,0,0,0,0
828,perCombination,2,closing,224,9,2696,3,21,6596.83333333333,6596.83333333333,138533.5,3900.83333333333,0.534507170914406,1,0,0,0,0
829,perCombination,2,closing,224,10,3033,3,21,6596.83333333333,6596.83333333333,138533.5,3563.83333333333,0.48833013611035,1,0,0,0,0
830,perCombination,2,closing,224,11,3370,3,21,6596.83333333333,6596.83333333333,138533.5,3226.83333333333,0.442153101306294,1,0,0,0,0
831,perCombination,2,closing,224,12,3707,3,21,6596.83333333333,6596.83333333333,138533.5,2889.83333333333,0.395976066502238,1,0,0,0,0
832,perCombination,2,closing,224,13,4044,3,21,6596.83333333333,6596.83333333333,138533.5,2552.83333333333,0.349799031698182,1,0,0,0,0
833,perCombination,2,closing,224,14,4381,3,21,6596.83333333333,6596.83333333333,138533.5,2215.83333333333,0.303621996894126,1,0,0,0,0
834,perCombination,2,closing,224,15,4718,3,21,6596.83333333333,6596.83333333333,138533.5,1878.83333333333,0.25744496209007,1,0,0,0,0
835,perCombination,2,closing,224,16,5055,3,21,6596.83333333333,6596.83333333333,138533.5,1541.83333333333,0.211267927286014,1,0,0,0,0
836,perCombination,2,closing,224,17,5392,3,21,6596.83333333333,6596.83333333333,138533.5,1204.83333333333,0.165090892481958,1,0,0,0,0
837,perCombination,2,closing,224,18,5729,3,21,6596.83333333333,6596.83333333333,138533.5,867.833333333333,0.118913857677903,1,0,0,0,0
838,perCombination,2,closing,224,19,6066,3,21,6596.83333333333,6596.83333333333,138533.5,530.833333333333,0.0727368228738467,1,0,0,0,0
839,perCombination,2,closing,224,20,6403,3,21,6596.83333333333,6596.83333333333,138533.5,193.833333333333,0.0265597880697908,1,0,0,0,0
840,perCombination,2,closing,224,21,6740,3,21,6740,6740,141540,0,0,1,0,0,1,1
862,perCombination,2,closing,255,1,0,3,21,6538,6665.16666666667,139841.333333333,6665.16666666667,0.913286745227003,1,0,0,0,0
863,perCombination,2,closing,255,2,341.05,3,21,6649.83333333333,6665.16666666667,139953.166666667,6324.11666666667,0.866554763862245,1,0,0,0,0
864,perCombination,2,closing,255,3,682.1,3,21,6665.16666666667,6665.16666666667,139968.5,5983.06666666667,0.819822782497488,1,0,0,0,0
865,perCombination,2,closing,255,4,1023.15,3,21,6665.16666666667,6665.16666666667,139968.5,5642.01666666667,0.773090801132731,1,0,0,0,0
866,perCombination,2,closing,255,5,1364.2,3,21,6665.16666666667,6665.16666666667,139968.5,5300.96666666667,0.726358819767973,1,0,0,0,0
